facility_id,name,street,city_raw,city,zip
5A22BDE6B6A2558A8625768800612CF5,POWDER MTN - POWDER MTN POWDER KEG,POWDER MOUNTAIN SKI RES.,EDEN,Eden,84310
5CB7E9FFFF81C23186258C0B00787CF6,POWDER MTN - Snow Cat - Snow Cat,6965 E Powder Mountain Road,Eden,Eden,84310
96F833629CDF973187257BF9006A5512,POWDER MTN -SKY LODGE - POWDER MTN - Skylodge,8000 N 5100 E,Eden,Eden,84310
B3F3C1F27E571519862576880061200C,PRAIRIE SCHOONER RESTAURANT,445 East PARK BLVD,OGDEN,Ogden,84401
FFA814023AB7CE7E8625768800613D4D,PRETZELMAKER #1--FOOD COURT,1027 NEWGATE MALL,OGDEN,Ogden,84405
A89C45790B71F45086258B930068BA18,"PUENTE VIEJO MEXICAN STEAK HOUSE, LLC",825 25th Street,Ogden,Ogden,84401
0485FB6A00EF9E5586258DAE005AA677,PUPUSERIA ROSITA - MOBILE - PUPUSERIA ROSITA,349 W 3200 A,Ogden,Ogden,84405
DEFC7275610668AB86258E060072B67E,PUPUSERIA y TAQUERIA CHAPIN,3836 WASHINTON BLVD.,OGDEN,Ogden,84403
3D78CC70414EFC4486258A270079DCF4,PURPLE SKY WINERY,2809 North Parkland Blvd.,Pleasant View,Pleasant View,84404
BD91DF59FC5DB3F186258D7D0078C917,QUAIL MEADOW ASSISTED LIVING PROP. CO.,786 E 2100 N,NORTH OGDEN,North Ogden,84414
E5B30CFE9C2A912686258E660056E036,QUEST ACADEMY CHARTER,4862 W 4000 S,WEST HAVEN,West Haven,84401
E597373C6FAECBE8872577F50070FA43,Quest Academy Charter School - QUEST CAFETERIA,4862 W 4000 S,West Haven,West Haven,84401
C87B89CFADB7C6B086257A560052BD5A,Quest Academy Jr. High - QUEST JR. HIGH CAFETERIA,4828 W 4000 S,West Haven,West Haven,84401
DC6DD5029D83DCE086258E5E00749F8D,QUIG'S PIZZA AND CUSTARD,256 NORTH STATE,MORGAN,Morgan,84054
FF273493829E4B3386258C42007E517F,QUIK TRIP 7490,1663 W 12th St,Marriott-Slaterville,Marriott-Slaterville,84404
B32C95D774D9E46386258C6D004EBFB9,R & K BRUNCH HOUSE,5128 S 1900 W,ROY,Roy,84067
C39058BB06BD01168625768800614B4A,RAINBOW SALOON & GRILL,6045 South 1900 West,ROY,Roy,84067
853BE439A0D057F2862588A7005F0A1B,RAMBLIN ROADS RESTAURANT,1765 East Skyline Drive,South Ogden,South Ogden,84405
9296EB08B46E7563862585F30054C20C,RAMBLIN ROADS RESTAURANT,1720 W 12th Street,Marriott/Slaterville,Marriott-Slaterville,84404
0A7AA760DCC720E586258581005C0EC2,RAMEN HAUS OGDEN,2550 Washington Blvd.,Ogden,Ogden,84401
2F9763C3A4694A4F872580C900671E3B,Rancherito's Mexican Food,3527 Washington Blvd,Ogden,Ogden,84403
A498D10E327A7F5F86257688006177F0,RANCHERITO'S MEXICAN FOOD,5650 South 1900 West,ROY,Roy,84067
E0CA5C589F2DF3228725785B00791FF9,Rancho Markets,905 26th St.,Ogden,Ogden,84401
87EEA82493A95C0C8625847100780905,RANCHO MARKETS PALETERIA Y NEVERIA,905 E 26TH ST,OGDEN,Ogden,84401
B3A1A2226BB6A75786258E360051DBEE,RAPTOR SHACK - BD CATERING,1544 PARK BLVD.,OGDEN,Ogden,84401
E98542523E5E5C8C86258D78005B5A47,"RED FEZ, LLC - COMMISSARY",3959 S 5350 W,HOOPER,Hooper,84315
7994849DA29DBCDA86258D78005A988C,"RED FEZ, LLC - MOBILE - RED FEZ, LLC",3959 S 5350 W,Hooper,Hooper,84315
8E5A38219A16C81586258B7B005ECC57,RED LIGHT BAR,130 25th Street,Ogden,Ogden,84401
E791E655114A5FC88625899F006BBAFE,RED ROCK TACO,13555 Causey Drive,Huntsville,Huntsville,84317
B5B418298457411486257688006175B2,REMUDA GOLF,2600 West 3500 North,FARR WEST,Farr West,84404
7AC4D946C212B53786258A860069CF42,RIATA V.I.P.,366 36th Street,Ogden,Ogden,84403
EBC292DC1DDFEA62862586230058EA55,RICE KING EXPRESS,3408 W. 4800 So.,Roy,Roy,84067
6A6FB19670AAD204862589B1005744E6,RIVAS MEXICAN GRILL,2922 SOUTH 1900 WEST,OGDEN,Ogden,84401
C46B321BB5E0B2C48625768800614FA6,RIVERDALE ELEMENTARY - RIVERDALE CAFETERIA,1150 West 4400 South,RIVERDALE,Riverdale,84403
71193084D0088AB98625768800615BA4,RIVERDALE SENIOR CENTER,4433 South 900 West,RIVERDALE,Riverdale,84405
C55C7D7C6C5893F08625768800617DA3,ROCK BOTTOM LOUNGE,317 WASHINGTON BLVD.,OGDEN,Ogden,84404
F0C56334B7AEB9AB86257688006127AB,ROCKY MOUNTAIN JR. HIGH - ROCKY MOUNTAIN JR.CAFETERIA,4350 West 4800 South,WEST HAVEN,West Haven,84315
8BF77F6EBBA5514D86258D7D007CA910,ROO'S CAFE - YOUNG SUBARU,3730 RIVERDALE RD.,OGDEN,Ogden,84405
1F2355BA702256F68625768800614C6D,ROOSEVELT ELEMENTARY - ROOSEVELT SCHOOL CAFETERIA,191 West 5000 South,WASHINGTON TERR,Washington Terrace,84405
E7CA8B696BFB03898625768800614C01,ROOSTER'S 25TH ST. BREWING CO.,253 East 25TH ST,OGDEN,Ogden,84401
B9D9DC1A87DC829786258358005C4B8E,Roosters B Street Brewing Company,2325 B Ave.,Ogden,Ogden,84401
48420B0A80552A7187257E37005884AD,Rosa's Cafe,2660 Washington Blvd,Ogden,Ogden,84401
D4A8E57D973B0F9A8625768800613056,ROUND VALLEY COUNTRY CLUB,1875 East ROUND VALLEY RD,MORGAN,Morgan,84050
F2FD6B600203697B87257792007621FA,Rovali's,174 Historic 25th St.,Ogden,Ogden,84401
65EFB003671D5E97862589C50076F269,ROXBERRY JUICE CO.,4671 South Midland Dr.,West haven,West Haven,84401
DA57AD36BB0568FA86258D6500632CB7,ROXY'S PUB - GENAVIEVE COYNE DBA ROXY'S PUB,2172 S 1900 W,WEST HAVEN,West Haven,84401
1F289C75D66908058625768800616B8A,ROY AQUATICS CENTER - ROY AQUATICS CENTER Concessions,2977 West 5200 South,ROY,Roy,84067
45140E704E14BD858625768800614FDC,ROY ELEMENTARY - ROY CAFETERIA,2888 West 5600 South,ROY,Roy,84067
1AF6A5F147C3CDC48625768800614C25,ROY HIGH SCHOOL - ROY HIGH Cafeteria,2150 West 4800 South,ROY,Roy,84067
624EA4B3428066168625768800615003,ROY JR. HIGH - ROY JR. HIGH CAFETERIA,5400 South 2100 West,ROY,Roy,84067
6227ABC418608AE18625876E0065C04B,ROYAL DRAGON RESTAURANT,5647 South 3500 West,Roy,Roy,84067
7078187196AB21DF872583EC0064E4AD,Ruan Thai,215 West 12th Street,Ogden,Ogden,84404
F3CD3CFE0679FC9386258D2A004EBC73,Rue Rue Soda Shop LLC - Mobile - Rue Rue Soda Shop LLC,668 W 3200 N,Pleasant View,Pleasant View,84414
4733B675EA7DD08986257688006159B3,RUMBI ISLAND GRILL,4193 RIVERDALE ROAD,RIVERDALE,Riverdale,84405
258B6060BEC305D086258B070058C337,SABAI JAI,2056 Harrison Blvd.,Ogden,Ogden,84401
92CD742BB778B3A486258E7B0054E21B,SABOR A FRESH MEXICAN FOOD,1125 W 3300 S Unit B,OGDEN,Ogden,84401
A0625145B760081086258768005C7B1D,SADDLEBAG SALOON,2612 No. HWY 162Unit 7,EDEN,Eden,84310
F1A1D848A859990E862584C80065D757,SAKURA SUSHI BAR,4850 Harrison Blvd.Unit 5,Ogden,Ogden,84403
BF6C76171403603386257688006164B7,SAM'S CLUB CAFE #6684,4949 South 900 West,RIVERDALE,Riverdale,84405
155943116DD8B0CA862576880061503A,SANDRIDGE JR. HIGH - SANDRIDGE JR. HIGH CAFETERIA,2075 West 4600 South,ROY,Roy,84067
1C080E834F95319586258495004FC67A,Sapori Italian Bakery & Cafe,325 24th Street,Ogden,Ogden,84401
AE96D35EA41F89F086258A7E00700AE7,SAWASDEE THAI IN EDEN,2612 N Hwy 162Unit 4,Eden,Eden,84310
C1E52CBF912F356D862576880061203F,SCHNEITER'S RIVERSIDE GOLF,5460 South WEBER DR,RIVERDALE,Riverdale,84405
ACA4D68EC43951F386258DD2006E6EE7,"SCOOPS & SMILES, LLC",1479 E 5600 S Unit B102,SOUTH OGDEN,South Ogden,84403
AF95C09510F5E94787257D16006F2879,Scooter's Coffee,1871 West 5300 South,Roy,Roy,84067
F5687AA448FFEE1E8625899C00644015,SCOOTER'S COFFEE,1085 West 12th Street,Ogden,Ogden,84404
FCBEF2A8976EBCFE862584E800534933,Scooter's Coffee,1140 W 2700 N,Pleasant View,Pleasant View,84404
3154D9DE46AD0A7E86258B2300618DA0,"SCRAMBLED, LLC",1241 Washington Blvd,Ogden,Ogden,84404
CCE71B9F42F62D9186258D7D007B0671,SEASONS ASSISTED LIVING PROP CO.,1979 N HERITAGE DR.,FARR WEST,Farr West,84414
535772B2FF753EBA862587450076AF17,SESANTEA,5651 So. 1900 W,Roy,Roy,84067
1843F995098ED7CF86258B32005652FD,SEVEN BROTHERS,6658 S 2500 S,Uintah,Uintah,84405
E598F775F1DAAA8086258CF3006C2351,"SH & SON PETRO MART, INC",2388 Harrison Blvd,Ogden,Ogden,84401
26B297D4DF4BCDFC86257688006185CC,SHADOW VALLEY ELEMENTARY - SHADOW VALLEY ELEMENTARY CAFETERIA,4911 South 1500 East,OGDEN,Ogden,84403
2954ADA424EFF2BC86258A69008273B0,SHAKE SHACK,4142 Riverdale Road,Riverdale,Riverdale,84405
3C36F0E3718C74C38625768800611F39,SHOOTING STAR SALOON,7345 East 200 South,HUNTSVILLE,Huntsville,84317
15C99AC34728191C8625875A00554CF0,SIDE BAR,615 W. Stockman Way,Ogden,Ogden,84401
D885F9E2A74D121386258455006806D1,Silver Ridge Elementary - Silver Ridge Elementary Cafeteria,3340 N 3050 W,Farr West,Farr West,84404
4A560FBF1B4C0ECB862588DA0078FAD3,SILVIA'S CLUB,919 Washington Blvd,Ogden,Ogden,84404
995379581878CFCC87257E76007154F1,Sitara India,3585 Harrison Unit 214,Ogden,Ogden,84403
79995E57448393F8862588F600802712,"SKINNY DOGZ, LLC",2261 Kiesel Avenue Unit 1,Ogden,Ogden,84401
B5D3E1B566AC86568625768800614882,SKYLINE CHEVRON,1855 SKYLINE DRIVE,OGDEN,Ogden,84405
E5F3AB7852DC5EE98625876600618B9C,Slackwater Pub & Pizzeria,209 24th Street,Ogden,Ogden,84404
55F8813E2E5DEC2B8725833C006CD9B1,Sleep Inn of Ogden,1155 South 1700 West,Ogden,Ogden,84404
3266F61E60EE3DA086258E18004BB27B,SLICK CITY,4113 RIVERDALE RD.,RIVERDALE,Riverdale,84405
28777879EB84EB7686258BE1005BB8AA,SLOP SHOP,420 W 2700 N,Pleasant View,Pleasant View,84414
CD4EC8140D79691B86258E370054832B,SLURP COFFEE AND SODA,2555 N WOLF CREEK DR.,EDEN,Eden,84310
B4090D642B47AA07862576880061408E,SMITH'S FOOD & DRUG #131,1485 HARRISON BLVD,OGDEN,Ogden,84404
05F746057ED741D387257D86006A4BC2,Smith's Market Place #279 - Smith's Market Place #279 Coffee Shop,2434 North 400 East,North Ogden,North Ogden,84414
D118420503AB6EC087257D8C00598B5E,Smith's Market Place #279 - Smith's Market Place #279 Deli,2434 North 400 East,North Ogden,North Ogden,84414
B26651940AE987B38625768800614501,SMITH'S #30 - SMITH'S #30 Deli,4275 South HARRISON,SOUTH OGDEN,South Ogden,84403
16B1A43CD4672DA386258C62006A7279,SNO SQUAD,3501 N 3000 W,Farr West,Farr West,84404
E0A1E8F71B82A3D886257688006161F5,SNOWBASIN - JOHN PAUL DAY LODGE - JOHN PAUL DAY LODGE,3925 East SNOWBASIN RD,HUNTSVILLE,Huntsville,84317
32C76022AAE8C24B86257688006161AA,SNOWBASIN - NEEDLES DAY LODGE - NEEDLES DAY LODGE,3925 East SNOWBASIN RD,HUNTSVILLE,Huntsville,84317
7EB9AB31B4BE7AE686257688006142C5,SNOWBASIN DAY LODGE,3925 East SNOWBASIN RD,HUNTSVILLE,Huntsville,84317
0BBCEC83A067B38286257688006128A7,SNOWCREST JR. HIGH - SNOWCREST JR. HIGH CAFETERIA,2755 North HWY 162,EDEN,Eden,84310
8E07B027870865C9862586800061248B,So Delicious Japanese Wasabi,1780 West 5600 South,Roy,Roy,84067
EC7873F1816146DF87257FEF005EB697,So Delicious Japanese Wasabi - So Delicious,3739 Washington Blvd,South Ogden,South Ogden,84403
8308F729861ABF6E8725844E00795834,SOCIAL AXE,2581 LINCOLN AVE,OGDEN,Ogden,84401
3E8363FA8F2B1D5C86258CC1005A9790,"SODALICIOUS, LLC",380 W 2650 N Unit 1,PLEASANT VIEW,Pleasant View,84414
132A9D3FC97DD2BB86258DD8004F1B10,SODEXO @ WSU - STARBUCKS,3910 CAMPUS DR. DEPT 2115,OGDEN,Ogden,84408
E6622F30D4BA32A186258DC5006A48A7,SODEXO @ WSU RESIDENTIAL DINING,3910 CAMPUS DR.Unit 2115,OGDEN,Ogden,84408
2D3B35312D41E8CA86258B32007B8EF2,SON SON ASIAN EATS,400 W 2700 W,Pleasant,Pleasant View,84414
1016BFF549C0D9FD862586F600775323,SON SON ASIAN GRILL-Mobile - SON SON ASIAN GRILL Lic #U13 3NN,675 West 3750 North,Pleasant View,Pleasant View,84414
65811D371A50ECF586258CF900560968,"SOS SIP & SWEETS, LLC",200 E 125 N,Morgan,Morgan,84050
B371EDF50766A26286257688006127E3,SOUTH OGDEN JR. HIGH - SOUTH OGDEN JR. HIGH CAFETERIA,650 E PLEASANT VALLEY DR,OGDEN,Ogden,84405
64860A76CB21C6CF87257FB50066EA88,South Ogden Post Accute,5540 S 1050 E,ogden,Ogden,84405
0043CD9F4FC8B3228625768800613D72,SOUTHFORK CHEVRON,530 South HWY 39,HUNTSVILLE,Huntsville,84317
1A1639BCBA20A1608625768800614E07,SPARETIME LANES - SPARETIME FAMILY GRILL,5160 South 1900 West,ROY,Roy,84067
3A296D451C8B1F9B87257CB7004EB7D5,Sparetime Lounge,5160 S 1900 W,Roy,Roy,84067
F9314A27127D6ACB86258D10004E5971,SPRING GARDENS NORTH OGDEN,204 E 1700 N,North Ogden,North Ogden,84414
9FEF19C724E97EE886258CA50073584C,STAGELINE PIZZA,166 E 4600 S Unit A,Washington Terrace,Washington Terrace,84405
FC965AB241B7A290862588A6005B6C0C,STAR POINT NUTRITION,3901 Riverdale Road Unit B,South Ogden,South Ogden,84405
02FBBD697EABA16F8725845700629D06,Starbucks Coffee Co,6680 South 2500 East,Uintah,Uintah,84405
7EC015A5F4C2E99186257688006158B9,STARBUCKS COFFEE CO #11572,5598 South HARRISON BLVD,SOUTH OGDEN,South Ogden,84403
A20A77D837FF7B2786257688006172E2,STARBUCKS COFFEE CO #2920,1140 West RIVERDALE RD,RIVERDALE,Riverdale,84405
79DB10CB4672E09A862589580064F64C,STARBUCKS COFFEE CO.,3956 So. Midland Drive,Roy,Roy,84067
842AD8D2B79DBB298725847A005F4646,Starbucks Coffee Co.,2552 North 400 East,North Ogden,North Ogden,84414
DDDA4A15FF82F79886258C6F005FB66C,STARBUCKS COFFEE CO.,2087 S 1100 W,West Haven,West Haven,84401
B0A867700005FF62862585D80060183A,STARBUCKS COFFEE CO. #58704 - STARBUCKS COFFEE CO.,4104 RIVERDALE ROAD,RIVERDALE,Riverdale,84405
073B723F29661FC387257C590053F8F3,Starbucks #20002 - Starbucks 20002,1135 Washington Blvd.,Ogden,Ogden,84404
42C26FF57724C6EC8725774D0059B314,Steiny's Family Sports Grill,119 N 600 W,Ogden,Ogden,84404
FABFB2C741222C9286258D4D005576CF,STEINY'S FAMILY SPORTS GRILL,3809 Riverdale Rd.,South Ogden,South Ogden,84405
8B6DBEDF4E744135862584A2007BA00C,STELLAS,225 25th Street,Ogden,Ogden,84401
F7E82A3127B34D278625768800614623,STEP BY STEP DAY CARE,4439 South 700 West,RIVERDALE,Riverdale,84405
028B664182C342FC86258C3B007A7BD9,STEVE'S BLACK SABBATH BBQ,"1895 S Washington Blvd, Ogden",,,84401
1DDB6A14B51DF48C86258C19005E7F3E,STEVE'S BLACK SABBATH BBQ - MOBILE - STEVE'S BLACK SABBATH BBQ,1436 E Center Street,Bountiful,Bountiful,84010
216A192B562B1E6686258BC600744350,STODDARD ROAD HOUSE,1550 OLD HWY ROAD,STODDARD,Stoddard,84050
D02013BC624D77EC86258D790053311B,STONEHENGE OF OGDEN,5648 S ADAMS AVE PKWY,WASHINGTON TERRACE,Washington Terrace,84405
AE43E3F3C36EE146862576880061626A,STONEY BROOKE OF RIVERDALE - Stoney Brooke of Riverdale,4390 South 700 West,RIVERDALE,Riverdale,84405
56C034182CF97F19862589F20077C892,STRAW MARKET,879 W Pleasant View Dr.,Pleassant View,Pleasant View,84414
676F106B2FC8CECC86258E6E004E2CE3,STRAW MARKET,879 PLEASANT VIEW DR.,PLEASANT VIEW,Pleasant View,84414
0B1385416D7AB8D9872577C1005C0F8A,ST. JOSEPH'S ELEMENTARY - ST. JOSEPH'S ELEMENTARY CAFETERIA,2980 Quincy St.,Ogden,Ogden,84403
13944F201F6E2D2087257784006E16EC,St. Joseph High School - St. Joseph High School CAFETERIA,1790 Lake St.,Ogden,Ogden,84401
008EF98B368C41D586258D770076E241,SUBWAY,2378 Kiesel Ave.,Ogden,Ogden,84401
2D5DADB24A68700A86258BFC007E6EE8,SUBWAY,147 12th Street,Ogden,Ogden,84404
30769D89EE98E4B9862588EE006BCFCB,SUBWAY,518 North 325 East,HARRISVILLE,Harrisville,84404
5FB4383E9A9CF774872580870056B32D,SUBWAY,2548 N Washington Ave,N Ogden,North Ogden,84414
C08A20AAF802EE0B862589090054F504,SUBWAY MORGAN#27482,388 State Street,Morgan,Morgan,84050
56C20327C7226C3D86258DA30066896F,SUBWAY #1287,4300 S. HARRISVILLE BLVD.Unit 1,OGDEN,Ogden,84403
3536205A528D1C1986258DA3006DCA82,SUBWAY #14596,1790 W 2700 N,FARR WEST,Farr West,84404
F428FD80265F69578625809D005ED15D,Subway #18250 HFE LLC DBA,3410 West 4800 South,Roy,Roy,84067
ECC69F2D51D1C8738725791E0077D0B2,SUBWAY #24298 HFE LLC DBA - Subway #24298 HFE LLC DBA,2355 South 1900 West,West Haven,West Haven,84401
4FCE2842525E0CE986258DA30063AE48,SUBWAY #26569,5725 HARRISON BLVD,SOUTH OGDEN,South Ogden,84403
BE34DE77FBDD42E9862587490078329F,Subway #49965 (Walmart),1945 Wall Avenue,Ogden,Ogden,84401
9C6B19263B38449887257CE6007AAE91,Subway #60862 HFE LLC DBA - Subway#60862 HFE LLC DBA,3518 West 5600 South,Roy,Roy,84067
927A563B2FD9DA618625835800606CA8,Sugar Rush,517 N 2000 W,MSC,Msc,84404
01151B331841A26786258C8F007C855C,SUNFLOWER ASISTED LIVING,3583 W 2350 N,Plain City,Plain City,84404
6748E3F80390E44E86258415005CEFD0,Sunridge Assisted Living of Roy,3673 W 5600 S,Roy,Roy,84067
8FB0B169B3DBA67C86258BDA007EF564,SUNSET NUTRITION,1662 Washington Blvd,Ogden,Ogden,84404
1CFDA3466B83934686258E6F00556710,SUPER CHIX,1140 W. RIVERDALE RD.Unit G,RIVERDALE,Riverdale,84405
EA7D41710571F347862588F3005F868D,SUPER CHIX,1140 W Riverdale Road,Riverdale,Riverdale,84405
638877B6ED854AD687257F8C0070C5A0,Superior Preparation Learning Center,1765 West 2100 South,West Haven,West Haven,84401
BF6C60F84C2589E9862588230071EE47,SUSHI PRO,4337 Harrison Blvd.,Ogden,Ogden,84403
48A8468C9E3BD8C8872580900055A6B2,Sushi Totto,1216 East 4800 South,Ogden,Ogden,84403
3580656EB00DAB3386258E430068AC60,SWEET SOCIETY CANDY,2563 MONROE BLVD.,OGDEN,Ogden,84401
64175B39B894C7E786258ABB0082085D,SWEETLAND N'THINGS,340 North 1900 West,Marriott-Slaterville,Marriott-Slaterville,84404
9E352CE64AAA244D86258BD6007E800C,SWIG AT OGDEN COMMONS,1333 Wall Ave,Ogden,Ogden,84404
ABF50DC3894C47A686258633005A86CE,SWIG N' SWEETS,4286 HARRISON,OGDEN,Ogden,84403
521257ED6A6F151186258717005E27AF,TABLE TWENTY FIVE,195 25th Street,Ogden,Ogden,84401
245D231751E070FF8625887C00633C25,TABOO PIZZA - MOBILE,3017 SOUTH HARRISON BLVD.,OGDEN,Ogden,84403
917D33F2007258D9872583B3005E53C9,Taboo Pizza,3017 S Harrison Blvd,Ogden,Ogden,84403
4F62CCF56FAB4D7F86258C42007A841E,"TABOO PIZZA/FOUR HOLMES PIZZA, LLC",1877 S WASHINGTON BLVD,OGDEN,Ogden,84401
AC50AB10B86442648625768800614BDB,TACO BELL #33156 - TACO BELL #4861,5641 South 1900 West,ROY,Roy,84067
947A5A52758170538625768800612A4D,TACO BELL #33161 - TACO BELL #009465,4312 South HARRISON BLVD,OGDEN,Ogden,84404
D86558D0197C0FCC8625768800612D2C,TACO BELL #33172 - TACO BELL 33172,365 East 12TH ST,OGDEN,Ogden,84404
C6DB97D5BE7A752287257DAB005B4940,Taco Bell #33178 - Taco Bell #30444,1797 West 2700 North,Farr West,Farr West,84404
A2BC1C6FCAE5CDF586258B4E00704A9F,TACO BELL #40295,2746 W 4000 S,ROY,Roy,84067
5BB7031999B54FB886258C1C0070F2CF,TACO RICO,340 N 1900 W Unit 1,Marriott-Slaterville,Marriott-Slaterville,84404
1CB347313DC6B602862589AB0076295B,TACO TACO,2931 Washinton Blvd.,Ogden,Ogden,84401
41A73FCB789E46FD862584B6005FD270,TACO TIME,2311 North 400 East,North Ogden,North Ogden,84414
A6DF1700B9B1BF13862583D7006E1ECF,Taco Time,4773 S Harrison Blvd.Unit Bldg. D Space 101,Ogden,Ogden,84403
0B3B5793098687C586258E2D0051EEF0,TACOS EL MOJARRO - OGDEN,3651 Wall Ave.Unit 1040,Ogden,Ogden,84405
04F44C4B3A6342BC86258D31004CDC56,TACOS LOS GORDOS,3233 WASHINGTON BLVD.,OGDEN,Ogden,84401
2B407CFF8EFA47FD8625895200800233,TACOS LOS GORDOS - MOBILE,4046 Riverdale Road,Riverdale,Riverdale,84405
9ED9DC3F010FA8CF86258BE8007346E2,TACOS LOS GORDOS - MOBILE,1310 Wall Ave,Ogden,Ogden,84404
9FD16150BC3107E68625768800614D99,TAGGART'S GRILL,1105 North TAGGART LN,MORGAN,Morgan,84050
6E3AE5E9F23B00E586258E57005CEB58,Talisman Brewing Co.,1258 Gibson Ave,Ogden,Ogden,84404
43CA2CE8B58DB92C86258B89005231AE,TAPATIO MEXICAN FOOD,3798 Washington Blvd,Ogden,Ogden,84403
029EFA384AA9607486258BFC00568E67,TAPATIO MEXICAN FOOD - MOBILE - TAPATIO MEXICAN FOOD,3798 Washington Blvd,Ogden,Ogden,84403
B64AD45E6A95620286258BDB0058FA37,TAQUERIA LA LOTERIA,1864 W 5300 S,Roy,Roy,84067
1FC60786ACC314CB86258BEE0075EBF9,TAQUERIA LA LOTERIA- MOBILE 1,1864 W 5300 S,Roy,Roy,84067
080F2BAEE3DA884F86258E37006720F8,TAQUERIA LA LOTERIA - MOBILE 2,1864 W 5300 S,ROY,Roy,84067
64B0E62E6CED59218625768800617BA3,TAQUERIA LA TAPATIA CART #1,2529 WASHINGTON BLVD,OGDEN,Ogden,84401
C7FA9F7DEBCA08CD8625768800616DB7,TAQUERIA LA TAPATIA CART #3,375 26TH STREET,OGDEN,Ogden,84401
8E1F72650BEDE0138625884E006B5ECC,TAQUERIA LA TAPATIA COMMISSARY,2634 GRANT AVENUE,OGDEN,Ogden,84401
9C51B7E4A54717738625768800616848,TAQUERIA LA TAPATIA EVENT CART,25th Grant,OGDEN,Ogden,84401
7B517FE686553CE6862589A4007D56C6,TAQUERIA LA TAPATIA #2 CART,2636 Grant Avenue,Ogden,Ogden,84401
C1096827FACB8EB6862589A4007C9013,TAQUERIA LA TAPATIA #2 Commissary,2636 Grant Avenue,Ogden,Ogden,84401
B0C48AE450E16A2F86258C200056AF9A,TAQUERIA LAS TARASCAS - MOBILE,3002 Washington Blvd,Ogden,Ogden,84401
22FA814875CFA634872581E6005B20E3,Taqueria Los Agaves,3513 Riverdale Road,Ogden,Ogden,84405
3A5FD9F14213214B86258DC0005DF82A,TARGET - STARBUCKS,1818 W Woodsonia Ave.,Farr West,Farr West,84404
C7528DEA99F06F238625768800611E0E,TERRACE DEPOT - THE,314 West 4525 South,OGDEN,Ogden,84405
9148638BA309F43C8625768800618B4C,TEXAS ROADHOUSE,3969 WALL AVENUE,SOUTH OGDEN,South Ogden,84405
C20D2B028881A0BD86257F55007DA54F,Thai-Pho Kitchen,154 25th Street,Ogden,Ogden,84401
B567B153AF3EEFB486258C530051ABD5,THAI BETTER OGDEN,350 Park Blvd,Ogden,Ogden,84401
022DC072B0628E8886258A13007773A9,Thai Khao Kaeng Express & Pizzeria,5357 So. 1900 W.,Roy,Roy,84067
73F568B7E937A3EE862586BF007AAB7E,THAI PALM KITCHEN,4844 Harrison Blvd.,Ogden,Ogden,84403
2BC150BCB941BF8286258D780075D500,THE AUBERGE AT NORTH OGDEN,1340 N WASHINTON BLVD,OGDEN,Ogden,84404
BE78340DCF530685862585C0004E03DF,THE BARN GOLF CLUB - The Barn Golf Club,305 W. Pleasant View Drive,Pleasant View,Pleasant View,84414
F36E1BF304B3A2C486258B710059A014,THE BIRD,400 W 2700 N,Pleasant View,Pleasant View,84414
E275804EC459AB7987257C7D007A47D7,The Coffee Compound,2417 Grant Ave.,Ogden,Ogden,84401
378513D45AD796EF872583360062352F,The Corner,2501 25th Street,Ogden,Ogden,84401
B66934E23F952B9D86258B9300655196,THE CORNER FIX,4658 W 1150 S,Ogden,Ogden,84404
35FC229D4C0A105386258C6D006F0CA1,THE CROOKED CUE,449 W 12TH ST.,OGDEN,Ogden,84404
47D152092093A1A48625768800618C84,THE DAILY RISE EXPRESSO- MOBILE - THE DAILY RISE EXPRESSO,2865 WASHINGTON BLVD,OGDEN,Ogden,84401
D77A275626F6A71286258B00005E57DA,THE DONUT RUN & THE SODA RUN,554 WASHINGTON BLVD,OGDEN,Ogden,84404
F3E93B9EA1A6C43086258D2C005718C1,THE DRIP,2555 N 5100 E,EDEN,Eden,84310
85DDB0B878F2A13886258B0F0053CACF,THE FORT CUISINE OF INDIA - RED FORT,2564 OGDEN AVE,OGDEN,Ogden,84401
36F1F2AEC03F419786258B0A0078CA06,THE GRANDVIEW EVENT CENTER,339 East 2250 South Unit 103,Ogden,Ogden,84401
993ABFDC290315478725781F007E032B,The Growing Tree,2647 N 1000 W,Pleasant View,Pleasant View,84404
51FC083E22BF2C9E872581360053D89B,The Habit Burger Grill,839 West Riverdale Road,Riverdale,Riverdale,84405
62E56EB4F5AEEC6F86258742004C1E7D,THE HABIT BURGER GRILL #352 - THE HABIT BURGER GILL #352,335 E. 12th Street,Ogden,Ogden,84404
D160107CBB1F4E9F86258D9C00633E5C,THE HIVE TRAMPOLINE PARK,145 N HARRISVILLE RD,OGDEN,Ogden,84404
33650408BB9B606B86258C7A00593FE2,"THE HONEY BAKED HAM COMPANY, LLC",748 W Riverdale Rd,Riverdale,Riverdale,84405
B0B1BF5D96EED9B586258C53005073C6,THE HOUSE CAT,341 27th St.,Ogden,Ogden,84401
5433954369F36CB386258DC7005C18CC,THE LOTUS CAFE,529 25th Street Unit 104,Ogden,Ogden,84401
7103A179848FBD5586258AB00072EFD7,The Mercantile,2501 Grant Ave.,Ogden,Ogden,84401
2ACCB7D3EE21132C86258E22007089BD,THE OAKS,750 OGDEN CANYON RD.,OGDEN,Ogden,84401
45F47F40BDFF10458625768800614170,THE OUTLAW,1254 West 2100 South,WEST HAVEN,West Haven,84401
